Time,si_T_psm1,Tx,Ty,Tz,R00,R01,R02,R10,R11,R12,R20,R21,R22,si_T_psm3,Tx,Ty,Tz,R00,R01,R02,R10,R11,R12,R20,R21,R22,si_T_ecm,Tx,Ty,Tz,R00,R01,R02,R10,R11,R12,R20,R21,R22,joint_vars_psm1,q1,q2,q3,q4,q5,q6,jaw,joint_vars_psm3,q1,q2,q3,q4,q5,q6,jaw
lci_T_si
,,-0.07997321,0.0611798,0.5602119,0.9993585,0.0027568766,0.0357078,0.011412344,-0.9695717,-0.24454133,0.033947103,0.24479197,-0.96898115
rci_T_si
,,-0.08173719,0.051419955,0.53734964,0.9989804,0.00948836,-0.044137433,0.0025238236,-0.987873,-0.1552434,-0.045075186,0.15497372,-0.9868897
ecm_T_lc
,,0.022782804,0.054864287,-0.33796614,-0.99125,-0.12739496,-0.0345537,0.12872347,-0.990897,-0.03941251,-0.029218202,-0.043515522,0.99862534
ecm_T_rc
,,0.022707665,0.067641795,-0.42994186,-0.99723834,0.02928547,-0.06824988,-0.024871755,-0.9975983,-0.06464576,-0.069979146,-0.06276973,0.9955716
0.024740349035710096,,0.05019125,0.15100104,0.1464341,-0.50272036,-0.85868907,-0.09962654,-0.726078,0.35689244,0.5877403,-0.46913022,0.3678056,-0.8028921,,0.4506099,0.090650335,0.26338747,0.19752748,-0.69553685,0.69080484,-0.97688454,-0.08091107,0.1978633,-0.081727535,-0.71392,-0.6954413,,0.0812383,-0.038979694,0.23238866,-0.99280334,0.11208338,0.042176466,0.11949221,0.95051664,0.28677478,-0.007946746,0.28975078,-0.957069,,-0.607300267763267,0.012634390982231299,0.07790573271000001,0.023065893783297677,0.004372367992494094,-0.013040106774590703,-0.01502765408435369,,-1.4234386779113133,-0.1345145612032425,0.1451974429,0.002935659208783341,0.005602096490383059,-0.006365066334645647,-0.0022868169258799097
0.05298971896991134,,0.05018952,0.15099911,0.14643285,-0.5027185,-0.8586896,-0.099631146,-0.7260828,0.35689098,0.5877352,-0.46912464,0.36780578,-0.8028953,,0.45060584,0.09065072,0.2633837,0.19752917,-0.69554186,0.6907994,-0.9768842,-0.08091365,0.19786385,-0.08172755,-0.7139148,-0.69544655,,0.0812383,-0.038979694,0.23238866,-0.99280334,0.11208338,0.042176466,0.11949221,0.95051664,0.28677478,-0.007946746,0.28975078,-0.957069,,-0.607300267763267,0.012626668249357074,0.07790573271000001,0.023065893783297677,0.004372367992494094,-0.013040106774590703,-0.01502765408435369,,-1.423430955178439,-0.1345145612032425,0.1451974429,0.002935659208783341,0.005602096490383059,-0.006365066334645647,-0.0022868169258799097
