Task Time,PC1 Time,PC2 Time,Gaze Calib,s_T_psm1,Tx,Ty,Tz,R00,R01,R02,R10,R11,R12,R20,R21,R22,s_T_psm3,Tx,Ty,Tz,R00,R01,R02,R10,R11,R12,R20,R21,R22,cart_T_ecm,Tx,Ty,Tz,R00,R01,R02,R10,R11,R12,R20,R21,R22,ecm_T_psm1,Tx,Ty,Tz,R00,R01,R02,R10,R11,R12,R20,R21,R22,ecm_T_psm3,Tx,Ty,Tz,R00,R01,R02,R10,R11,R12,R20,R21,R22,psm1_joints,q1,q2,q3,q4,q5,q6,jaw,psm3_joints,q1,q2,q3,q4,q5,q6,jaw,ecm_joints,q1,q2,q3,q4,ecmi_T_ecm,Tx,Ty,Tz,R00,R01,R02,R10,R11,R12,R20,R21,R22,Sample #,Task Duration (s),Collisions (binary),Collisions (increments),Cumulative Collision Time (s)
""
lci_T_si,,,,,-0.06864307,0.02038098,0.2891114,0.9954313,0.039618097,0.08687325,0.08580707,-0.7702462,-0.6319477,0.04187723,0.63651484,-0.7701267
rci_T_si,,,,,-0.07897199,0.025538264,0.29881117,0.9951801,0.019786213,0.09604759,0.0776052,-0.757668,-0.6480097,0.059950527,0.6523402,-0.75555164
ecm_T_lc,,,,,-4.4061628e-05,-0.00034663224,-0.01840835,-0.99912,0.030754527,0.028518902,-0.031987965,-0.99852574,-0.043852776,0.027128186,-0.04472645,0.9986309
ecm_T_rc,,,,,-0.0043358393,0.01870579,-0.007592615,-0.99555075,-0.052743673,-0.078081585,0.04863213,-0.9973746,0.053654674,-0.08070653,0.04961868,0.9955021
cart_T_ecmi,,,,,0.08982198,1.3490099,0.48509917,0.99604785,0.0026749708,-0.08877819,-0.05386132,-0.77659214,-0.6276971,-0.07062352,0.629998,-0.7733788
ecmac_T_ecmrep_psm1,,,,,0.08626859,-0.2052861,-0.33370098,0.999004,0.025128257,0.036871605,-0.023534218,0.9987958,-0.04304718,-0.037908904,0.04213656,0.9983924
ecmac_T_ecmrep_psm3,,,,,-0.16209933,-0.49188918,-0.56672233,0.99379694,-0.09876928,0.05111077,0.087427974,0.9779163,0.18983154,-0.068731576,-0.18418549,0.98048544
""
0,10:12:48.343552,NaN,0,,0.0277643,0.04912644,0.07544722,-0.86714745,-0.3695261,-0.33392474,-0.49147016,0.74350744,0.45349067,0.08069886,0.5573574,-0.8263415,,0.13958928,-0.04419829,0.07338297,-0.7429843,-0.617424,0.25838357,-0.4445385,0.74381626,0.4991219,-0.5003597,0.2559782,-0.8271125,,0.08977283,1.3490101,0.48509634,0.9960527,0.002744978,-0.0887216,-0.05377153,-0.77659184,-0.6277051,-0.07062352,0.629998,-0.7733788,,-0.072510935,0.27896166,-0.076276705,0.881335,0.28307897,0.3783053,-0.24631502,0.9585216,-0.14340597,-0.403209,0.033206437,0.91450524,,0.05515639,0.44358274,-0.37035215,0.8666923,0.45681885,-0.200402,-0.49786642,0.76699895,-0.40477353,-0.031200044,0.45058754,0.8921869,,0.819814430996177,-0.08605441241748371,0.15336925506000001,0.637038048305985,0.1186004817964023,0.3042501949415263,0.8704605284295741,,-0.6228461290390809,-0.6842109644576689,0.12753419536000002,1.4491671994215478,0.22722649910992745,0.7894661109903209,0.8673569911730228,,-0.06956664232292899,-0.10125745821601603,0.0886362022,-0.034016912529394594,,-4.876405e-05,-2.2649765e-06,6.3180923e-06,1.0,6.971136e-05,5.679205e-05,-6.971508e-05,1.0,6.4074993e-06,-5.6788325e-05,-6.3478947e-06,0.99999994,NaN,NaN,NaN,NaN,NaN
0.02222038999934739,10:12:48.356151,NaN,0,,0.027764754,0.049127467,0.07544725,-0.867149,-0.3695257,-0.33392113,-0.49146843,0.74350464,0.45349705,0.080693066,0.5573612,-0.8263395,,0.13958928,-0.04419829,0.07338297,-0.7429843,-0.617424,0.25838357,-0.4445385,0.74381626,0.4991219,-0.5003597,0.2559782,-0.8271125,,0.08977283,1.3490101,0.48509634,0.9960527,0.002744978,-0.0887216,-0.05377153,-0.77659184,-0.6277051,-0.07062352,0.629998,-0.7733788,,-0.07251144,0.27896243,-0.07627605,0.8813369,0.2830784,0.3783012,-0.24631718,0.9585219,-0.1434001,-0.4032035,0.033201724,0.91450787,,0.05515639,0.44358274,-0.37035215,0.8666923,0.45681885,-0.200402,-0.49786642,0.76699895,-0.40477353,-0.031200044,0.45058754,0.8921869,,0.819814430996177,-0.08604668968460949,0.15336925506000001,0.637038048305985,0.1186004817964023,0.3042501949415263,0.8704605284295741,,-0.6228461290390809,-0.6842109644576689,0.12753419536000002,1.4491671994215478,0.22722649910992745,0.7894661109903209,0.8673569911730228,,-0.06956664232292899,-0.10125745821601603,0.0886362022,-0.034016912529394594,,-4.876405e-05,-2.2649765e-06,6.3180923e-06,1.0,6.971136e-05,5.679205e-05,-6.971508e-05,1.0,6.4074993e-06,-5.6788325e-05,-6.3478947e-06,0.99999994,NaN,NaN,NaN,NaN,NaN
0.034783702999447996,10:12:48.375506,NaN,0,,0.027765727,0.049127035,0.07544686,-0.86714995,-0.36952904,-0.3339151,-0.4914675,0.7435068,0.45349455,0.0806887,0.5573562,-0.8263433,,0.13958928,-0.04419829,0.07338297,-0.7429843,-0.617424,0.25838357,-0.4445385,0.74381626,0.4991219,-0.5003597,0.2559782,-0.8271125,,0.08977283,1.3490101,0.48509634,0.9960527,0.002744978,-0.0887216,-0.05377153,-0.77659184,-0.6277051,-0.07062352,0.629998,-0.7733788,,-0.07251236,0.27896178,-0.07627599,0.8813382,0.28308204,0.37829563,-0.24631917,0.95852065,-0.14340499,-0.40319955,0.03320683,0.9145094,,0.05515639,0.44358274,-0.37035215,0.8666923,0.45681885,-0.200402,-0.49786642,0.76699895,-0.40477353,-0.031200044,0.45058754,0.8921869,,0.8198067082633028,-0.08604668968460949,0.15336925506000001,0.637038048305985,0.1186004817964023,0.3042501949415263,0.8704605284295741,,-0.6228461290390809,-0.6842109644576689,0.12753419536000002,1.4491671994215478,0.22722649910992745,0.7894661109903209,0.8673569911730228,,-0.06956664232292899,-0.10125745821601603,0.0886362022,-0.034016912529394594,,-4.876405e-05,-2.2649765e-06,6.3180923e-06,1.0,6.971136e-05,5.679205e-05,-6.971508e-05,1.0,6.4074993e-06,-5.6788325e-05,-6.3478947e-06,0.99999994,NaN,NaN,NaN,NaN,NaN
0.054148746999999275,10:12:48.394874,NaN,0,,0.027764754,0.049127467,0.07544725,-0.867149,-0.3695257,-0.33392113,-0.49146843,0.74350464,0.45349705,0.080693066,0.5573612,-0.8263395,,0.13958928,-0.04419829,0.07338297,-0.7429843,-0.617424,0.25838357,-0.4445385,0.74381626,0.4991219,-0.5003597,0.2559782,-0.8271125,,0.08977283,1.3490101,0.48509634,0.9960527,0.002744978,-0.0887216,-0.05377153,-0.77659184,-0.6277051,-0.07062352,0.629998,-0.7733788,,-0.07251144,0.27896243,-0.07627605,0.8813369,0.2830784,0.3783012,-0.24631718,0.9585219,-0.1434001,-0.4032035,0.033201724,0.91450787,,0.05515639,0.44358274,-0.37035215,0.8666923,0.45681885,-0.200402,-0.49786642,0.76699895,-0.40477353,-0.031200044,0.45058754,0.8921869,,0.819814430996177,-0.08604668968460949,0.15336925506000001,0.637038048305985,0.1186004817964023,0.3042501949415263,0.8704605284295741,,-0.6228461290390809,-0.6842109644576689,0.12753419536000002,1.4491671994215478,0.22722649910992745,0.7894661109903209,0.8673569911730228,,-0.06956664232292899,-0.10125745821601603,0.0886362022,-0.034016912529394594,,-4.876405e-05,-2.2649765e-06,6.3180923e-06,1.0,6.971136e-05,5.679205e-05,-6.971508e-05,1.0,6.4074993e-06,-5.6788325e-05,-6.3478947e-06,0.99999994,NaN,NaN,NaN,NaN,NaN
0.07353121699998155,10:12:48.413198,NaN,0,,0.0277643,0.04912644,0.07544722,-0.86714745,-0.3695261,-0.33392474,-0.49147016,0.74350744,0.45349067,0.08069886,0.5573574,-0.8263415,,0.13958928,-0.04419829,0.07338297,-0.7429843,-0.617424,0.25838357,-0.4445385,0.74381626,0.4991219,-0.5003597,0.2559782,-0.8271125,,0.08977283,1.3490101,0.48509634,0.9960527,0.002744978,-0.0887216,-0.05377153,-0.77659184,-0.6277051,-0.07062352,0.629998,-0.7733788,,-0.072510935,0.27896166,-0.076276705,0.881335,0.28307897,0.3783053,-0.24631502,0.9585216,-0.14340597,-0.403209,0.033206437,0.91450524,,0.05515639,0.44358274,-0.37035215,0.8666923,0.45681885,-0.200402,-0.49786642,0.76699895,-0.40477353,-0.031200044,0.45058754,0.8921869,,0.819814430996177,-0.08605441241748371,0.15336925506000001,0.637038048305985,0.1186004817964023,0.3042501949415263,0.8704605284295741,,-0.6228461290390809,-0.6842109644576689,0.12753419536000002,1.4491671994215478,0.22722649910992745,0.7894661109903209,0.8673569911730228,,-0.06956664232292899,-0.10125745821601603,0.0886362022,-0.034016912529394594,,-4.876405e-05,-2.2649765e-06,6.3180923e-06,1.0,6.971136e-05,5.679205e-05,-6.971508e-05,1.0,6.4074993e-06,-5.6788325e-05,-6.3478947e-06,0.99999994,NaN,NaN,NaN,NaN,NaN
