Task Time,PC1 Time,PC2 Time,Gaze Calib,s_T_psm1,Tx,Ty,Tz,R00,R01,R02,R10,R11,R12,R20,R21,R22,s_T_psm3,Tx,Ty,Tz,R00,R01,R02,R10,R11,R12,R20,R21,R22,cart_T_ecm,Tx,Ty,Tz,R00,R01,R02,R10,R11,R12,R20,R21,R22,ecm_T_psm1,Tx,Ty,Tz,R00,R01,R02,R10,R11,R12,R20,R21,R22,ecm_T_psm3,Tx,Ty,Tz,R00,R01,R02,R10,R11,R12,R20,R21,R22,psm1_joints,q1,q2,q3,q4,q5,q6,jaw,psm3_joints,q1,q2,q3,q4,q5,q6,jaw,ecm_joints,q1,q2,q3,q4,ecmi_T_ecm,Tx,Ty,Tz,R00,R01,R02,R10,R11,R12,R20,R21,R22,Sample #,Task Duration (s),Collisions (binary),Collisions (increments),Cumulative Collision Time (s)
""
lci_T_si,,,,,-0.06864096,0.02035466,0.2890472,0.99529886,0.03921753,0.08855573,0.08661883,-0.7694928,-0.6327543,0.04332793,0.6374503,-0.76927227
rci_T_si,,,,,-0.07901237,0.025315365,0.29902348,0.9952708,0.02247406,0.09450371,0.078720324,-0.75660324,-0.64911836,0.056913484,0.6534879,-0.7547943
ecm_T_lc,,,,,-4.4061628e-05,-0.00034663224,-0.01840835,-0.99912,0.030754527,0.028518902,-0.031987965,-0.99852574,-0.043852776,0.027128186,-0.04472645,0.9986309
ecm_T_rc,,,,,-0.0043358393,0.01870579,-0.007592615,-0.99555075,-0.052743673,-0.078081585,0.04863213,-0.9973746,0.053654674,-0.08070653,0.04961868,0.9955021
cart_T_ecmi,,,,,0.089813165,1.3490103,0.4850918,0.99604815,0.0026799869,-0.08877414,-0.053854886,-0.7765921,-0.6276977,-0.07062352,0.629998,-0.7733788
ecmac_T_ecmrep_psm1,,,,,0.08626859,-0.2052861,-0.33370098,0.999004,0.025128257,0.036871605,-0.023534218,0.9987958,-0.04304718,-0.037908904,0.04213656,0.9983924
ecmac_T_ecmrep_psm3,,,,,-0.16209933,-0.49188918,-0.56672233,0.99379694,-0.09876928,0.05111077,0.087427974,0.9779163,0.18983154,-0.068731576,-0.18418549,0.98048544
""
0,10:06:21.814692,NaN,0,,0.027680613,0.049042232,0.07548638,-0.8674267,-0.37024838,-0.33239582,-0.49131292,0.7429295,0.45460686,0.07862924,0.5576485,-0.8263448,,0.13952716,-0.044302505,0.0735102,-0.74222916,-0.61772114,0.259839,-0.44372502,0.7435714,0.5002099,-0.502199,0.2559733,-0.82599866,,0.08981581,1.3490098,0.48510182,0.99604887,0.0026895737,-0.08876639,-0.053842593,-0.7765921,-0.6276988,-0.07062352,0.629998,-0.7733788,,-0.072571136,0.27895126,-0.07626189,0.8813079,0.2831652,0.37830397,-0.24639532,0.95849633,-0.14343669,-0.40321928,0.03319955,0.91450095,,0.055043332,0.44357258,-0.37035105,0.8666139,0.45698258,-0.2003678,-0.498002,0.7670008,-0.40460327,-0.031214392,0.45041838,0.8922718,,0.819814430996177,-0.08604668968460949,0.15336925506000001,0.637038048305985,0.1186004817964023,0.3042501949415263,0.8704605284295741,,-0.6228538517719552,-0.6842186871905431,0.12753419536000002,1.4491671994215478,0.22722649910992745,0.789629468470602,0.8676836793052913,,-0.06956664232292899,-0.10125745821601603,0.0886362022,-0.034016912529394594,,1.963228e-06,6.7949295e-06,-7.6293945e-06,1.0,9.547919e-06,7.778406e-06,-9.547919e-06,1.0,8.940697e-07,-7.774681e-06,-8.34465e-07,1.0,NaN,NaN,NaN,NaN,NaN
