Task Time,PC1 Time,PC2 Time,Gaze Calib,s_T_psm1,Tx,Ty,Tz,R00,R01,R02,R10,R11,R12,R20,R21,R22,s_T_psm3,Tx,Ty,Tz,R00,R01,R02,R10,R11,R12,R20,R21,R22,cart_T_ecm,Tx,Ty,Tz,R00,R01,R02,R10,R11,R12,R20,R21,R22,ecm_T_psm1,Tx,Ty,Tz,R00,R01,R02,R10,R11,R12,R20,R21,R22,ecm_T_psm3,Tx,Ty,Tz,R00,R01,R02,R10,R11,R12,R20,R21,R22,psm1_joints,q1,q2,q3,q4,q5,q6,jaw,psm3_joints,q1,q2,q3,q4,q5,q6,jaw,ecm_joints,q1,q2,q3,q4,ecmi_T_ecm,Tx,Ty,Tz,R00,R01,R02,R10,R11,R12,R20,R21,R22,Sample #,Task Duration (s),Collisions (binary),Collisions (increments),Cumulative Collision Time (s)
""
lci_T_si,,,,,-0.0686377,0.020352567,0.28901482,0.9953832,0.03963277,0.08741549,0.086206354,-0.769586,-0.6326972,0.04219819,0.637312,-0.76944965
rci_T_si,,,,,-0.078992814,0.025353318,0.29909697,0.9952994,0.022317246,0.094239384,0.07839776,-0.75697154,-0.6487279,0.056858715,0.65306664,-0.75516295
ecm_T_lc,,,,,-4.4061628e-05,-0.00034663224,-0.01840835,-0.99912,0.030754527,0.028518902,-0.031987965,-0.99852574,-0.043852776,0.027128186,-0.04472645,0.9986309
ecm_T_rc,,,,,-0.0043358393,0.01870579,-0.007592615,-0.99555075,-0.052743673,-0.078081585,0.04863213,-0.9973746,0.053654674,-0.08070653,0.04961868,0.9955021
cart_T_ecmi,,,,,0.08979881,1.3490111,0.48508984,0.9960491,0.002693784,-0.08876298,-0.05383719,-0.776592,-0.62769926,-0.07062352,0.629998,-0.7733788
ecmac_T_ecmrep_psm1,,,,,0.08626859,-0.2052861,-0.33370098,0.999004,0.025128257,0.036871605,-0.023534218,0.9987958,-0.04304718,-0.037908904,0.04213656,0.9983924
ecmac_T_ecmrep_psm3,,,,,-0.16209933,-0.49188918,-0.56672233,0.99379694,-0.09876928,0.05111077,0.087427974,0.9779163,0.18983154,-0.068731576,-0.18418549,0.98048544
""
0,10:15:15.644389,NaN,0,,0.027688246,0.04909341,0.07542308,-0.86716056,-0.36980066,-0.3335864,-0.49160296,0.7428335,0.45445013,0.07974324,0.5580732,-0.8259511,,0.13960269,-0.044206895,0.0733439,-0.74265975,-0.6176545,0.25876483,-0.44412267,0.74347866,0.49999437,-0.50121,0.25640228,-0.8264662,,0.089798085,1.3490093,0.48509827,0.99605113,0.0027223998,-0.08873986,-0.05380049,-0.77659196,-0.62770253,-0.07062352,0.629998,-0.7733788,,-0.07251611,0.2789629,-0.07626642,0.8813345,0.2830273,0.3783452,-0.24632727,0.95854217,-0.14324722,-0.40320268,0.033051975,0.91451365,,0.05506487,0.44359082,-0.3703524,0.8666517,0.45689455,-0.2004049,-0.4979349,0.7669575,-0.40476778,-0.031234149,0.45058128,0.89218885,,0.819814430996177,-0.08604668968460949,0.15336925506000001,0.637038048305985,0.1186004817964023,0.30441355242180734,0.8707872165618427,,-0.6228615745048294,-0.6842264099234173,0.12753160278,1.4491671994215478,0.22722649910992745,0.7894661109903209,0.8673569911730228,,-0.06956664232292899,-0.10125745821601603,0.0886362022,-0.034016912529394594,,-1.2218952e-06,6.735325e-06,-5.364418e-06,1.0,2.8494745e-05,2.321601e-05,-2.849847e-05,1.0,2.6226044e-06,-2.3212284e-05,-2.5629997e-06,1.0,NaN,NaN,NaN,NaN,NaN
0.017736179999701562,10:15:15.662299,NaN,0,,0.027688764,0.049091935,0.07542266,-0.8671599,-0.36980432,-0.33358395,-0.49160388,0.7428384,0.4544413,0.07974464,0.55806434,-0.825957,,0.13960269,-0.044206895,0.0733439,-0.74265975,-0.6176545,0.25876483,-0.44412267,0.74347866,0.49999437,-0.50121,0.25640228,-0.8264662,,0.089798085,1.3490093,0.48509827,0.99605113,0.0027223998,-0.08873986,-0.05380049,-0.77659196,-0.62770253,-0.07062352,0.629998,-0.7733788,,-0.07251652,0.27896148,-0.07626702,0.88133377,0.28303146,0.37834367,-0.24632712,0.9585406,-0.14325798,-0.4032043,0.033061795,0.9145126,,0.05506487,0.44359082,-0.3703524,0.8666517,0.45689455,-0.2004049,-0.4979349,0.7669575,-0.40476778,-0.031234149,0.45058128,0.89218885,,0.8198067082633028,-0.08605441241748371,0.15336925506000001,0.637038048305985,0.1186004817964023,0.30441355242180734,0.8707872165618427,,-0.6228615745048294,-0.6842264099234173,0.12753160278,1.4491671994215478,0.22722649910992745,0.7894661109903209,0.8673569911730228,,-0.06956664232292899,-0.10125745821601603,0.0886362022,-0.034016912529394594,,-1.2218952e-06,6.735325e-06,-5.364418e-06,1.0,2.8494745e-05,2.321601e-05,-2.849847e-05,1.0,2.6226044e-06,-2.3212284e-05,-2.5629997e-06,1.0,NaN,NaN,NaN,NaN,NaN
